blueWins,blueFirstBlood,KDA,blueDragons,blueHeralds,blueTowersDestroyed,blueGoldDiff,blueExperienceDiff
0,0,0.6,0,1,0,-2466,-1449
0,0,1.4,0,0,0,-1535,-838
1,0,1.4,1,1,0,-965,658
1,0,0.6,0,0,0,-1676,-532
1,1,3,0,0,0,2847,1559
1,1,4,1,0,0,1383,660
0,0,1.67,0,0,0,-439,-983
1,0,3.8,0,0,0,1989,2500
1,0,1.33,1,0,0,-775,-393
0,1,3,0,1,0,872,-215
1,1,1.5,0,1,0,762,1570
1,1,3.71,1,1,0,3214,2261
0,0,1.44,0,0,0,175,989
1,1,2.17,0,0,0,1138,558
0,1,2.43,0,1,0,1062,445
1,1,5.5,1,0,0,2348,2678
0,0,0.4,0,0,0,-4770,-3411
0,0,1,0,0,0,-3595,-1973
1,1,6,1,0,0,3881,3409
1,1,9,0,1,0,6577,4426
0,1,2,1,1,0,-1247,400
1,0,3.33,1,0,0,1669,113
0,0,3,1,0,0,580,709
1,1,2.75,0,0,0,165,267
0,1,1,0,1,0,-1597,-1321
1,0,1.8,0,0,0,-736,-1526
0,0,1.38,0,0,0,-3431,-1020
1,0,0.86,0,0,0,-2560,-2062
1,1,5.4,1,1,1,3451,202
0,1,2.25,0,0,0,1980,1777
1,0,1.33,0,0,0,-629,180
1,0,1.75,0,1,0,-361,671
1,1,3.33,1,0,0,742,2904
1,1,3.17,1,0,0,886,684
1,1,1.6,0,0,0,-166,-1446
1,1,2.8,1,0,0,433,-323
0,1,1.67,1,0,0,31,-472
0,1,1.25,1,0,0,-3004,-3860
0,0,1.6,0,0,0,1034,-973
0,0,2.8,0,1,0,1060,2796
1,1,2.71,1,0,1,3126,3795
1,0,1.71,0,0,0,-257,1379
0,1,3.5,1,1,0,1095,768
1,0,1.17,0,0,0,-84,221
0,0,1.17,0,0,0,-1672,-2213
0,1,6.5,1,0,0,1644,987
1,1,1.5,1,0,0,-1069,-587
1,1,3.33,1,0,0,1352,-81
0,1,5,0,0,0,816,-457
1,0,1.8,1,1,0,-159,-206
0,1,1.64,0,0,0,-1896,-1756
0,1,5,0,0,0,2248,3163
1,1,2.2,0,0,0,128,-368
1,1,4.25,0,0,0,1389,1615
1,1,2.75,1,0,0,1116,2834
1,1,13,0,1,0,4358,4325
1,0,0.86,0,0,0,-306,-953
1,1,2.71,0,0,0,2915,2523
0,0,4,0,0,0,1927,495
0,1,3.33,0,0,0,1491,1101
1,0,6,0,0,0,4267,2764
1,0,2,0,0,0,1409,2767
1,0,4.5,1,1,0,2188,2716
0,0,0.5,0,0,0,-3107,-1687
0,1,1.13,1,0,0,-1640,-907
1,0,1,0,0,0,-1806,-226
1,1,4.33,1,0,1,4518,1715
0,0,2.83,0,0,0,1127,1908
0,1,2.6,0,0,0,2597,2731
1,1,4.75,0,0,0,2406,1503
0,0,1,0,0,0,-3546,-1919
0,1,3.2,0,0,0,1920,1140
0,1,3.25,1,0,0,1079,784
1,1,4.2,1,0,0,3108,2974
1,0,0.4,0,0,0,-1431,269
1,0,1.57,1,0,0,-1595,-907
0,1,2.63,0,0,0,1536,624
0,0,1.29,0,0,0,-1608,-572
1,1,15,0,0,0,2955,2093
1,1,1.83,0,1,0,-720,-1533
0,0,0.4,0,0,0,-492,89
0,1,2.1,0,1,0,-3579,-3233
1,1,27,0,0,1,7721,5190
0,1,6.33,1,0,0,3436,1760
1,1,1.6,1,0,0,813,1913
0,0,0.86,1,1,0,-3144,-3235
0,1,2,1,0,0,-48,482
0,0,1.88,1,0,0,-2468,-2552
0,0,0.25,0,0,0,-4849,-4463
1,1,3.67,1,0,0,1786,-5
1,1,3.75,1,0,0,4128,2704
1,0,2.75,0,0,0,-184,-835
0,0,1.22,1,0,0,-2881,-981
1,0,5,0,0,0,2863,2632
1,0,4.67,1,0,0,2783,1844
0,1,1.75,0,0,1,1157,-173
1,0,1.25,0,1,0,-942,120
1,1,3.6,0,1,0,1367,1620
0,1,1.38,0,0,0,-2929,-154
0,1,1.2,1,0,0,-1992,-1722
1,1,2.67,0,0,0,567,1168
1,1,2.33,0,1,0,446,2153
0,1,3.14,0,0,0,-1661,-1369
0,0,0.33,0,0,0,-5163,-3425
1,0,1.25,0,0,0,-572,-636
0,0,0.29,0,0,0,-4219,-3256
0,0,0.85,1,0,0,-2604,-2089
0,0,1.33,1,0,0,-3064,-537
0,0,1,0,0,0,-2689,-1566
1,1,3.75,1,0,0,857,22
1,0,5.5,0,0,0,3418,3608
0,1,0.67,1,0,0,-1317,-872
1,1,4,1,0,0,1236,478
1,0,2.14,0,1,0,-1254,-293
1,1,1,1,0,0,337,124
0,0,3,0,0,0,-745,156
1,0,0.5,1,0,0,-2524,-376
1,0,3.33,1,0,0,2685,1605
1,0,1.6,0,0,0,-621,-428
0,0,2.57,0,0,0,-335,262
1,0,1.67,1,0,0,-773,609
0,0,2.43,1,0,0,-2060,-2850
1,1,1.43,0,1,0,-2497,-1376
0,0,0.67,0,0,0,-2958,-1627
1,0,3,1,0,0,-30,1427
1,0,3,0,0,0,207,-1880
0,0,5.2,1,0,0,1442,322
0,1,2,0,1,1,2215,2315
0,0,0.46,0,0,0,-4486,-5334
1,0,1.67,1,0,0,-434,673
0,0,1.4,0,0,0,-717,8
0,1,8,0,1,0,4312,1000
0,0,3,1,0,0,980,1536
1,1,4.25,1,0,0,2898,1941
0,0,1.4,0,0,0,-1799,-1942
0,1,1.89,0,0,0,304,-302
1,0,2.25,1,0,0,354,1465
0,1,1.38,0,1,0,124,659
0,0,0.71,1,0,0,-4531,-2325
0,0,1.43,0,1,1,1000,346
1,0,2.8,1,0,0,878,2182
0,0,1.33,0,0,0,-2564,-1518
1,1,4.2,1,0,0,1890,1473
0,1,3.33,0,0,0,497,-743
1,1,2.83,0,0,0,2537,2412
0,1,1.43,1,0,0,-1640,-1839
1,1,6.67,0,0,0,1351,433
0,1,2.8,1,0,0,850,-98
1,0,11.5,1,0,0,2865,2606
1,1,4.67,1,0,0,2176,1739
0,1,1,1,0,0,-1678,-2431
1,1,10,1,0,0,2234,1897
1,1,1.88,1,1,0,290,477
1,0,1.44,0,0,0,-1607,-215
1,0,2.8,0,0,0,753,2050
0,0,3,0,0,0,239,1281
1,0,3.5,1,0,0,2976,1300
1,1,9,1,1,0,5616,3916
0,0,0.88,0,0,0,-2404,-2013
1,1,3.33,0,0,0,2125,2034
1,1,2.8,1,0,0,450,-219
1,1,1.43,0,0,0,-172,594
0,0,0.33,0,0,0,-4267,-3389
1,0,3.33,0,1,0,-185,-1101
1,1,5,0,0,0,2094,2789
1,0,1.5,0,1,1,302,-1958
0,0,2.43,1,0,0,102,65
1,0,2.83,0,0,0,370,92
0,0,1.83,1,0,0,-1177,-1157
0,0,0.85,1,0,0,-3180,-3271
0,0,1.33,0,0,0,-3045,-810
0,0,2.55,0,0,0,2049,699
1,1,1.17,1,0,0,-1323,-1422
1,1,3.5,0,1,0,2392,511
1,0,3.43,1,0,0,262,-229
0,0,1.67,0,0,0,423,318
1,0,4,0,0,0,1810,2115
1,0,2,1,0,0,-89,-144
1,1,6,1,0,0,4481,3872
0,0,0.33,0,0,0,-4446,-3703
1,1,2.33,0,0,0,324,-574
0,0,1.14,0,0,0,-1517,-1331
1,1,4.5,1,0,0,2063,708
0,0,0.73,0,0,0,-3019,-848
0,1,1.14,0,0,0,-399,-868
1,0,1.5,1,0,0,-1999,-2041
1,1,14,1,0,0,3158,1518
0,0,1.25,0,0,0,647,-710
0,0,0.78,1,0,0,-2034,-1071
0,0,1.33,0,0,0,299,-1051
0,1,1.8,0,1,0,-1335,-1142
1,0,4.33,1,0,0,1589,1075
0,0,0.89,1,0,0,-2627,-4080
1,0,1.6,0,0,0,-1579,-1715
1,0,2.33,1,1,0,366,596
0,1,4.25,1,1,0,1177,226
0,0,1.86,1,0,0,-2,866
0,0,0.54,0,0,0,-6139,-4548
1,0,1.75,1,0,0,-987,-555
0,0,1.15,1,0,0,42,666
0,1,1.57,1,0,1,-265,-2101
0,0,1.38,1,0,0,-2489,-2828
1,1,3.67,1,0,0,2032,2196
0,0,3,0,0,0,-136,-385
0,1,1.9,0,0,0,-1825,-1458
1,0,1.57,0,0,0,-191,533
1,1,8,1,0,0,1792,-764
1,1,3.17,1,1,0,70,508
0,1,1.25,1,0,0,-1469,-2427
0,0,0.44,0,0,0,-6185,-2328
1,1,5.25,1,0,0,2962,3043
1,0,1,0,0,0,-2538,-1731
0,0,1,1,0,0,99,-174
1,1,6,1,0,0,2510,758
1,0,2,1,0,0,1408,957
0,1,7.67,0,0,0,2917,930
0,1,1.6,1,0,0,-537,176
0,1,1.13,0,0,0,-3590,-3279
1,1,4.75,1,0,0,3026,1849
0,0,1.5,0,0,0,-1195,-1492
0,0,1.5,0,0,0,-814,-374
0,1,2.63,0,0,0,67,-820
0,0,1,0,0,0,-2527,-2193
0,1,1.38,0,0,0,-44,277
1,0,1,0,1,0,262,1643
0,0,2.29,0,0,0,-1599,-1890
0,1,1.78,0,0,0,-206,-1872
0,1,1.67,1,1,0,-27,-371
0,1,0.91,0,0,0,-1213,-769
0,1,1.29,1,0,0,-1933,-2906
1,1,2.13,0,1,0,342,-444
0,0,1,0,0,0,-943,-708
0,0,0.5,0,0,0,-1021,-1439
0,0,1.2,0,1,0,-1367,-412
0,0,1.14,0,1,0,-47,318
0,0,0.5,0,0,0,-1769,-845
0,0,0.57,0,0,0,-2954,-1250
1,0,11.5,0,0,0,2877,1714
1,1,7.67,1,0,1,5656,3415
1,0,5.75,1,0,0,3668,4509
0,1,1.44,1,1,0,1,-116
1,0,1.83,1,0,1,2294,2616
1,0,0.75,1,0,0,-940,-43
1,0,6,0,0,0,2828,2738
1,1,1.5,0,0,0,1091,605
0,1,1.75,0,0,0,-1237,-285
1,0,1,1,1,0,-2658,-3328
0,0,1.29,0,0,0,-3152,-2754
1,1,3.5,0,0,0,4242,2348
0,1,2,0,0,0,598,374
0,0,1,0,0,0,-2787,-4217
0,0,0.8,0,0,0,-2650,-388
0,1,1.38,0,0,0,-692,-987
0,1,1.83,0,0,0,-667,-1046
0,1,2,0,1,0,803,857
0,0,0.55,0,0,0,-3619,-4011
0,0,5.5,0,0,0,3002,2378
0,1,0.8,0,0,0,-3607,-2956
0,0,2,0,0,0,-958,-461
1,0,2.8,1,1,1,2892,1413
1,1,1.4,1,1,0,-997,-226
1,0,2.33,1,0,0,472,426
0,0,0.67,1,0,0,-465,-801
1,0,1.25,0,1,0,23,306
0,0,9,0,1,0,3422,2271
1,1,13.5,1,0,0,3350,1590
1,1,2,1,0,0,1316,1233
0,1,2.17,0,0,0,91,798
0,0,0.17,0,0,0,-5338,-5445
1,0,1.2,0,0,0,-343,481
0,0,2,1,0,0,874,818
0,1,1.75,1,0,0,-468,-1321
1,1,2.6,0,1,0,1401,1740
1,1,6.5,0,0,0,2781,1229
1,1,3.67,1,1,1,1051,612
0,0,0.11,0,0,0,-10329,-8531
1,1,1.11,1,0,0,-2864,-3491
1,0,3.5,1,0,0,241,-363
0,1,2.5,0,1,1,1479,-198
0,1,1.86,1,0,0,-1425,-1068
1,0,1,0,0,0,-4559,-1851
0,0,4,1,1,0,1280,370
0,1,1.29,0,0,0,-707,-1088
1,1,2.83,1,0,0,620,-328
1,0,1.86,0,0,0,1224,625
0,0,1.44,0,0,0,-2691,-2196
1,1,6,1,0,0,3039,712
1,1,1.89,0,0,0,381,1571
1,1,3,1,1,0,305,-443
1,0,3,1,0,0,-1767,-2080
0,0,1.5,0,0,0,-1261,1286
1,1,5,0,0,1,5619,3506
1,1,7.25,1,0,0,6445,4988
1,1,4.25,0,0,0,1463,1277
1,1,5,0,0,0,2639,1711
1,1,7,0,0,0,3454,2249
0,0,0.89,0,0,0,-1828,-1410
0,1,1,0,0,0,-2168,-2823
1,1,1.29,0,1,0,-112,727
0,1,8.5,0,1,0,4003,3255
0,1,2.45,0,0,0,175,-532
1,1,5.5,1,0,0,2275,1667
1,1,1.67,1,0,0,1301,1123
1,1,10,1,0,0,7577,2363
1,0,4.75,0,1,2,6161,5326
1,1,2.44,1,1,0,664,515
0,0,0.67,0,1,0,-3079,-1816
0,0,0.67,0,0,0,-4651,-3870
0,0,0.43,0,0,0,-4011,-2271
1,1,1.1,0,0,0,-2698,-2969
0,0,0,0,1,0,-1769,-2076
0,0,3.4,1,0,0,-166,-337
0,1,0.43,0,0,0,-3521,-4416
1,1,10,1,0,0,611,1554
0,1,0.23,0,0,0,-4511,-4211
1,1,0.57,0,0,0,-1157,-84
1,1,7.5,0,0,0,3295,2840
1,1,7.33,0,1,0,3090,1008
1,1,4.33,0,0,0,2388,1600
0,1,2.5,0,0,0,-204,1135
1,0,2.5,1,0,0,451,1068
0,0,1,0,0,0,-2943,-1203
1,1,2.13,0,0,0,1419,557
1,1,1.33,0,0,0,856,-268
0,0,0,0,0,0,-5088,-3911
0,0,1.55,0,1,0,-2247,-1938
1,1,13,0,0,0,3298,1038
1,0,2,0,1,0,744,927
1,0,2.5,0,0,0,2194,2684
1,1,7.5,1,0,0,4865,4641
1,1,2.25,1,0,0,131,1381
0,0,0.33,0,0,0,-4921,-2826
0,0,1.63,0,0,0,-1502,-429
1,1,1.71,1,0,0,389,1652
0,1,3,0,1,0,1792,217
0,0,0.75,0,0,0,-1122,-643
1,1,2.25,1,0,0,1192,836
1,1,1.2,0,0,0,-1161,-1685
0,0,3.17,0,0,0,618,-308
0,1,2.5,0,0,0,-870,-1348
0,1,1.33,0,1,0,-2099,-2717
0,0,0.75,0,0,0,-1735,-1786
0,0,1,0,0,0,-5691,-2006
0,0,1,0,0,0,-3819,-2264
1,0,3.83,0,1,0,1926,3729
0,1,2,1,0,0,-1884,-2885
1,0,1.86,0,0,0,703,477
1,1,2.33,0,0,0,-521,860
1,1,5,1,0,0,711,1245
1,1,3.33,1,0,0,736,1019
1,0,8.33,1,0,0,2685,1151
0,1,1.29,1,0,0,31,-189
0,1,1.8,0,0,1,1060,7
1,1,5.2,1,0,0,3473,2812
1,1,5.33,0,0,0,1913,842
1,1,3.17,0,0,0,707,730
1,1,2.4,1,1,0,2227,2792
0,0,1.4,1,0,0,-2901,-1904
0,0,2.25,0,0,0,1161,2387
0,0,1.38,0,1,0,-1845,-606
0,0,1.6,1,0,0,-502,-413
0,0,1.1,0,1,0,-1530,-988
0,1,1.36,0,0,0,-2118,-2158
1,0,2.25,1,0,0,-893,771
0,1,2.38,1,1,0,253,-121
1,1,10,1,0,0,5344,3793
0,0,1.8,0,1,0,-326,315
1,1,4,0,0,0,2663,1537
1,1,1.13,1,0,0,-1399,-1727
0,0,1.86,1,1,0,-903,-729
0,0,0.86,1,0,0,-2134,-339
1,1,10,1,0,0,3781,3184
1,1,0.75,1,0,0,-611,-1958
1,1,8,0,0,0,2603,1105
1,1,1.75,0,0,0,-1348,-10
0,0,0.91,0,0,0,-2468,-1853
1,0,1.5,0,0,0,-518,-268
0,1,3,0,0,0,752,1146
0,0,0.67,0,0,0,-1775,-2698
1,1,10,0,0,0,4232,3448
0,0,0.64,0,0,0,-4962,-2384
1,0,2.2,0,1,0,379,406
0,0,1.5,0,0,0,-2006,-101
1,0,2.8,1,0,0,-1342,-713
0,1,2.67,1,0,0,1037,111
0,1,3.5,1,1,0,1844,1397
1,1,7,1,0,0,3524,2086
0,0,6,0,0,0,2169,2322
1,1,1.5,1,0,0,-1547,-1049
1,1,4.5,1,0,0,1995,2344
1,1,3,0,0,0,1146,1440
1,0,4.67,1,1,0,1418,716
1,1,2.29,1,0,0,307,-269
1,0,3.2,1,0,0,803,2597
1,1,9,1,1,0,2420,2428
0,1,0.4,0,0,0,-2976,-2255
0,0,2,0,0,0,-451,-1201
0,0,2.4,0,0,0,161,1546
0,0,0.9,0,0,0,-3688,-4038
1,0,1.33,0,0,0,-653,-1717
0,0,1.44,0,0,0,-2327,-2250
0,1,5.5,0,0,0,1875,-622
0,0,3,0,0,0,312,33
0,1,4,1,0,0,989,-477
1,1,4,0,1,0,414,-1224
1,0,2.17,1,0,0,416,1133
0,0,1.67,0,0,0,-869,-814
1,0,1,1,0,0,-1031,122
0,1,1.75,0,1,0,-389,226
0,0,0.44,0,0,0,-3513,-1630
1,0,5,0,1,0,2605,2260
0,1,3,0,0,0,408,165
0,0,0.89,1,0,0,-4140,-2177
1,0,7,1,0,0,5020,3785
1,0,2.5,0,0,0,616,1673
0,0,0.4,0,0,0,-2744,-1330
1,0,4,1,0,0,-249,-1163
0,1,2,0,0,0,-29,-997
1,1,3,0,0,0,1475,-95
0,1,2.11,0,0,0,-2055,-2649
0,0,1,0,0,0,-1806,-1419
0,0,1.71,0,0,0,-2237,-885
1,0,3.25,0,0,0,1992,3174
1,0,3,0,0,0,1973,1236
1,1,1.6,0,0,0,463,-8
0,0,0.33,0,0,0,-4004,-3300
1,1,2,1,0,0,-3077,-3160
0,0,1,1,0,0,-2542,-388
1,0,1.6,1,0,0,-700,906
0,0,1.5,0,0,0,-740,396
0,0,1.3,0,0,0,-3222,-1976
1,1,9.25,1,0,0,6876,6535
1,1,3.75,1,1,0,2871,1581
0,0,1.89,0,1,1,2422,1048
1,1,5,1,0,0,3299,1803
1,1,2.57,1,0,0,751,615
0,0,1.5,0,0,0,-866,259
0,1,1.8,1,0,0,-164,94
0,0,1.4,1,0,0,93,1943
0,1,1.33,0,0,0,-991,-844
1,1,4.5,1,0,0,2524,1040
1,1,4.75,1,0,0,2875,1386
0,0,1.11,0,0,0,-1590,-1375
0,1,1.88,0,0,0,-2100,-925
0,1,1.64,0,0,0,-1642,-4442
0,0,2.75,1,0,0,-499,260
0,1,1.2,1,0,0,-1591,-1829
1,0,2.4,1,0,0,-158,-688
1,0,4,0,0,0,1195,538
0,0,0.62,0,0,0,-4644,-3580
0,0,1.18,0,0,0,-4099,-4129
0,0,0,0,0,0,-4944,-3928
1,0,1.33,1,0,0,96,2988
1,1,5,1,1,0,4107,1820
1,1,3.5,1,0,0,1823,1574
1,1,4,1,1,0,2332,637
1,0,2.14,0,0,0,-2710,-2319
0,1,1.63,0,0,0,260,-108
1,0,2.5,0,0,0,909,2001
0,0,1,0,0,0,-1984,-2084
1,1,3.5,0,0,0,1259,-60
0,1,1.43,0,0,0,-1522,-1611
0,1,1.25,0,0,0,-2190,-3375
0,0,2.25,1,0,0,-1208,-1061
0,1,0.82,0,0,0,-2952,-2963
0,1,3.6,1,0,0,749,570
1,1,18,1,0,0,3324,1398
0,0,3,0,1,0,147,1258
1,1,1.57,0,0,0,580,-54
0,1,2.75,1,0,0,1330,854
1,0,1.44,0,0,0,-2167,-1158
0,1,1.8,1,0,0,1470,498
0,0,1.5,0,0,0,-635,202
1,0,1.3,1,0,0,-1467,-1504
1,1,8.5,1,0,0,3391,2897
1,1,0.91,0,0,0,-2980,-2882
0,1,1.2,0,0,0,-397,-163
1,0,7,0,0,0,1528,1785
1,1,5,1,0,0,4871,2019
0,0,0.07,0,0,0,-7527,-4309
0,0,2,1,0,0,131,735
0,1,1.44,0,0,0,-2889,-3905
0,0,1,0,0,0,-2402,-1269
1,0,3,0,0,0,1686,886
1,1,3,1,1,0,1408,1663
1,1,2,1,0,0,-1293,-713
0,0,0.2,0,0,0,-1424,-2416
0,1,0.71,0,0,0,-2336,-1282
0,1,2.17,0,0,0,265,-267
1,1,2.2,0,1,1,3006,1814
1,1,2.6,1,0,0,1110,1898
1,1,3.63,0,0,0,2711,1931
1,1,6,1,0,0,2086,360
1,1,3.67,1,1,0,3477,3386
0,1,1,0,0,0,-1815,-671
1,0,1,0,1,1,1086,1804
1,1,0.86,0,0,0,-145,120
0,0,1,1,1,0,-1519,-1363
1,1,4,1,0,0,4538,3618
1,1,3.67,1,0,0,4864,5310
1,1,7.5,0,0,0,4121,3050
1,0,1.2,1,0,0,-1101,-306
1,1,1,0,0,0,-448,-163
1,1,4.6,0,1,0,3373,2383
1,1,1.5,1,0,0,86,-315
0,1,0.25,0,0,0,-3792,-3472
1,1,4.6,0,0,0,3823,2563
0,0,1.5,1,0,0,-1350,-1765
0,0,1,0,1,0,-1864,-2124
1,0,3.83,0,0,0,1864,-797
0,0,4.5,1,0,0,441,130
0,0,1,0,0,0,-2218,-1083
1,0,1.8,1,0,0,-120,-394
1,0,1.6,0,0,0,-188,899
0,1,0.86,1,0,0,-1966,263
1,1,2,0,0,0,-323,-992
0,0,1.09,0,0,0,-708,387
0,0,1.83,0,0,0,-147,184
1,1,1.64,0,0,0,1041,1187
1,1,2.6,1,0,0,873,678
1,1,3,0,0,0,247,-1191
1,1,1.8,0,0,0,1209,1099
0,1,1.5,0,1,0,-495,-724
0,1,7.4,1,0,0,2899,1508
1,1,1.75,1,1,1,1129,218
1,1,5.43,1,1,0,5514,3051
0,1,1.57,0,1,0,-1317,-1427
0,0,1.57,0,0,0,-571,-932
0,1,2.75,0,0,0,1485,-264
0,1,5,0,0,0,1185,1042
0,0,1.14,1,0,0,-2108,-1510
1,1,5,1,1,0,3229,3548
1,1,4,1,0,0,1267,920
1,1,0.67,1,0,0,-1513,-2959
1,0,7,1,1,0,2967,947
0,0,2.43,1,0,0,-1023,-2028
1,1,3.5,0,1,0,1385,969
1,0,0.89,0,0,0,-3540,-3645
0,0,0.57,0,1,0,-2219,-1498
1,1,2.25,1,0,0,1295,1330
0,1,6.67,0,0,0,1601,1229
0,0,1,1,0,0,-874,-1635
0,0,1.67,0,1,1,-551,-551
1,0,2.5,0,0,0,395,-504
0,1,1.29,1,1,0,-52,430
1,1,6.67,0,1,1,4609,1189
0,1,1.33,0,0,0,-1565,-467
1,0,2.86,0,0,0,3143,2852
1,0,2.71,1,1,0,1490,1854
0,0,1.5,0,0,0,-1130,275
1,0,2.2,1,0,0,370,212
0,0,3,0,0,0,-2128,-1873
1,0,0.13,1,0,0,-3700,-2221
0,0,0.92,0,0,0,-4649,-1914
1,1,3.5,1,0,0,144,-227
1,1,5.86,0,1,0,3404,2667
0,1,0.91,0,0,0,-2180,-3706
0,1,1.83,1,0,0,-2545,-761
0,1,2.75,1,1,0,1935,162
1,0,1.6,1,1,0,-404,-419
0,1,1,0,0,0,-1624,-1067
1,1,2,0,1,0,-505,-602
1,0,1.67,0,0,0,47,-856
0,0,1.5,0,0,0,-1754,-149
1,0,2.29,0,0,0,-424,308
1,1,4,1,0,0,2369,1517
1,1,2.8,0,0,0,2778,-247
0,1,1.17,1,0,0,-1183,-1235
0,0,0.17,0,0,0,-2619,-1215
1,1,5.6,1,1,0,2733,2062
1,1,1.25,0,0,0,-277,-123
1,1,2.5,0,0,0,673,-64
1,1,13.5,0,0,0,4817,4522
1,1,4.5,0,0,0,956,-27
0,0,0.71,0,1,0,-3290,-1243
0,0,0.86,0,0,0,-3003,-2118
1,0,1.75,1,0,0,-1,-459
1,1,4.75,0,1,0,2690,2444
1,1,3,0,1,1,3568,2926
0,0,9,1,0,0,777,742
0,0,0.63,0,0,0,-5735,-5547
1,1,5.17,1,0,0,4453,337
1,0,2.5,0,1,0,-193,-607
1,1,4.8,1,0,0,2119,209
1,0,2.75,0,0,0,-480,-1045
1,1,4,1,1,0,1885,1636
0,0,1,1,0,0,-1605,237
0,0,0,0,0,0,-5691,-3094
0,1,1.6,0,1,0,-995,181
0,0,1.45,0,0,0,-1730,24
0,1,1.5,0,0,0,-1285,-1925
1,1,2.55,0,0,0,-3024,-2806
0,1,1.14,0,0,0,368,-774
0,1,6,0,1,1,969,-409
0,0,1.38,0,0,0,-259,1059
1,0,1.67,1,0,0,443,1911
0,0,2,1,0,0,-1233,270
0,1,1.43,1,0,0,-2298,-2281
1,1,3.5,0,0,0,3608,2893
0,0,0.6,0,0,0,-1762,-1592
0,0,1.18,0,0,0,-2233,-1112
1,1,3.67,0,0,0,1428,1200
1,1,1.57,0,0,1,891,1526
0,1,8,1,0,0,1712,1178
1,1,1.67,0,0,0,-874,-1370
1,0,3,1,1,0,1212,2099
0,0,1,0,0,0,-370,555
0,0,2,1,0,0,230,1894
1,1,3.25,0,0,0,474,-102
0,0,0.44,0,0,0,-4492,-4085
1,1,4,0,0,0,3037,2561
0,1,0.71,0,0,0,-2686,-1780
0,0,1,0,0,0,-3424,-1550
1,1,2,0,0,0,135,-338
1,1,6.5,0,0,0,1755,717
1,0,1,0,0,0,-2523,-1057
1,0,0.67,1,1,0,-1402,-1003
1,1,15,1,1,1,4751,641
1,0,3.75,0,0,0,1238,1037
1,1,6.5,0,0,0,2672,1784
1,1,3.5,1,0,0,2954,4490
1,1,3,1,0,0,272,-467
0,0,0.67,0,0,0,-2033,-1612
0,1,2.67,0,0,0,-348,-901
0,1,3,0,0,0,465,-911
0,1,1.78,0,0,0,-201,-14
1,1,1.56,0,0,0,-393,-478
0,1,0.67,0,0,0,-3485,-2423
0,0,1.5,0,0,0,-791,-2157
1,1,4.88,0,0,0,3759,1339
0,0,2.13,0,0,0,-1563,-1007
0,0,2.75,0,1,0,3033,3187
1,1,2.6,1,0,0,2120,2142
1,1,3,0,0,0,-382,-247
0,0,1.4,1,0,0,-478,346
0,1,2.5,0,0,0,566,-248
0,1,4,1,0,0,2657,2468
0,0,2,1,0,0,-1891,263
1,0,2.67,1,0,0,-16,-467
0,1,2.33,0,0,0,1740,929
1,0,1.33,0,1,0,-1912,-957
0,0,1,1,0,0,-515,649
1,0,1.75,0,0,0,1570,1320
1,1,4,0,0,0,3215,3092
1,0,3.71,0,0,0,3605,3504
0,1,1.83,1,0,0,-210,-589
1,0,1.91,0,0,0,-1507,-1389
0,1,1.73,0,0,0,-1114,-1440
0,0,2.4,0,0,0,333,926
1,0,3.43,1,0,0,1711,1767
0,0,1.67,0,0,0,-2322,-1522
0,1,1.6,0,0,0,65,351
0,1,1.75,1,0,0,-305,242
0,0,2.25,0,0,0,311,707
1,0,4.2,0,1,1,2728,1681
1,1,5,0,1,0,2329,1331
1,1,3.5,0,0,0,573,48
0,1,1.83,0,1,0,-865,-20
0,0,1,0,0,0,-2055,-214
1,0,6.33,1,0,0,3485,2447
0,0,1,0,0,0,-1848,-1472
0,0,1.29,0,1,0,-1989,-735
1,1,0.83,0,0,0,-100,-305
1,1,2,1,0,0,1320,839
1,0,2,0,0,0,-311,-544
0,0,1.6,0,0,0,-2834,-3402
1,0,2.83,1,0,0,365,356
1,1,1.57,0,0,0,112,79
1,1,10,0,1,0,4577,3717
1,1,14,1,0,0,5794,3899
0,1,0.67,0,0,0,-3673,-2973
1,1,8,1,0,0,3593,1136
1,1,1.29,0,0,0,-330,55
0,1,1,1,0,0,-2720,-2473
1,1,2.5,1,0,0,1670,1765
1,0,7,1,0,0,1988,1552
1,1,2.5,0,0,0,622,-1048
1,0,2,0,0,0,726,-512
1,1,10,0,1,0,2695,1696
0,1,4.6,0,1,0,1603,1389
1,1,4.8,0,1,0,1879,-344
0,0,0.71,0,0,0,-3238,-4114
1,0,1.25,1,0,0,-2039,-484
0,1,1.5,0,1,0,773,1285
1,1,4,1,1,0,3140,3525
0,1,1.17,0,0,0,-522,-577
0,1,2,0,0,0,-1484,-1528
0,0,2.4,0,0,0,-73,217
0,0,0.64,0,1,0,-4452,-3726
0,0,1.2,0,0,0,-401,-995
0,0,5.67,0,0,0,1650,1230
0,0,0.67,0,0,0,-2681,-1941
1,0,1.14,1,0,0,-511,303
0,0,1,0,0,0,-3878,-3868
0,0,0.44,0,0,0,-4603,-3046
1,1,5.17,1,0,0,3696,3558
1,0,2.75,1,0,0,7,-685
0,1,0.78,0,0,0,-3354,-2698
0,1,0.63,0,0,0,-2414,-959
0,1,3.29,1,0,0,-280,-752
1,0,1.13,1,0,0,-2341,-2034
0,0,1.17,0,0,0,-891,-768
0,0,1.33,1,0,0,-355,-126
0,0,2.43,1,0,0,515,1691
0,0,0.89,1,0,0,-1663,164
1,1,4,1,0,0,-498,-2244
